scenario_id,primary_scenario,fingerprint,candidate,scenario_observations,oos_windows,target_oos_windows,oos_gap_to_target,eligibility_status,research_priority,queue_priority,queue_action,queue_reason
UNEXPLORED_35,CHOPPY,82ce59f078fed6c1,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_35,CHOPPY,82ce59f078fed6c1,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_35,CHOPPY,82ce59f078fed6c1,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_35,CHOPPY,82ce59f078fed6c1,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_35,CHOPPY,82ce59f078fed6c1,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_B_BASELINE_FAILURE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_B_BASELINE_FAILURE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_10,FLAT,f1a5ebdcaa813af6,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_10,FLAT,f1a5ebdcaa813af6,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_10,FLAT,f1a5ebdcaa813af6,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_10,FLAT,f1a5ebdcaa813af6,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_10,FLAT,f1a5ebdcaa813af6,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_10,FLAT,f1a5ebdcaa813af6,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_30,TREND_DOWN,9bb208b0035bbc7f,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_30,TREND_DOWN,9bb208b0035bbc7f,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_30,TREND_DOWN,9bb208b0035bbc7f,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_30,TREND_DOWN,9bb208b0035bbc7f,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_30,TREND_DOWN,9bb208b0035bbc7f,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_30,TREND_DOWN,9bb208b0035bbc7f,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_36,TREND_UP,92a560e6db252f77,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_36,TREND_UP,92a560e6db252f77,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_36,TREND_UP,92a560e6db252f77,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_36,TREND_UP,92a560e6db252f77,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_36,TREND_UP,92a560e6db252f77,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_36,TREND_UP,92a560e6db252f77,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_39,HIGH_VOL,60b2829a0cf4b20d,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_39,HIGH_VOL,60b2829a0cf4b20d,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_39,HIGH_VOL,60b2829a0cf4b20d,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_39,HIGH_VOL,60b2829a0cf4b20d,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_39,HIGH_VOL,60b2829a0cf4b20d,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_39,HIGH_VOL,60b2829a0cf4b20d,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_40,HIGH_VOL,0c9a77d1b82b9eb1,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_40,HIGH_VOL,0c9a77d1b82b9eb1,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_40,HIGH_VOL,0c9a77d1b82b9eb1,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_40,HIGH_VOL,0c9a77d1b82b9eb1,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_40,HIGH_VOL,0c9a77d1b82b9eb1,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_40,HIGH_VOL,0c9a77d1b82b9eb1,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_1,FLAT,32a9608b9489497d,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_1,FLAT,32a9608b9489497d,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_1,FLAT,32a9608b9489497d,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_1,FLAT,32a9608b9489497d,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_1,FLAT,32a9608b9489497d,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_1,FLAT,32a9608b9489497d,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_11,FLAT,6df105900ba2225b,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_11,FLAT,6df105900ba2225b,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_11,FLAT,6df105900ba2225b,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_11,FLAT,6df105900ba2225b,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_11,FLAT,6df105900ba2225b,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_11,FLAT,6df105900ba2225b,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
