batch_id,batch_priority,queue_priority,research_priority,scenario_id,primary_scenario,fingerprint,candidate,scenario_observations,oos_windows,target_oos_windows,oos_gap_to_target,eligibility_status,queue_action,batch_action,batch_reason,batch_rank
BATCH_038,P3,P3,LOW,UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_41 does not currently have sufficient scenario history for immediate OOS research.,38
BATCH_038,P3,P3,LOW,UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_41 does not currently have sufficient scenario history for immediate OOS research.,38
BATCH_039,P3,P3,LOW,UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_42 does not currently have sufficient scenario history for immediate OOS research.,39
BATCH_039,P3,P3,LOW,UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_42 does not currently have sufficient scenario history for immediate OOS research.,39
BATCH_039,P3,P3,LOW,UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_42 does not currently have sufficient scenario history for immediate OOS research.,39
BATCH_039,P3,P3,LOW,UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_42 does not currently have sufficient scenario history for immediate OOS research.,39
BATCH_039,P3,P3,LOW,UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_42 does not currently have sufficient scenario history for immediate OOS research.,39
BATCH_039,P3,P3,LOW,UNEXPLORED_42,TREND_UP,58890405cc7b814b,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_42 does not currently have sufficient scenario history for immediate OOS research.,39
BATCH_040,P3,P3,LOW,UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_B_BASELINE_FAILURE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_43 does not currently have sufficient scenario history for immediate OOS research.,40
BATCH_040,P3,P3,LOW,UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_43 does not currently have sufficient scenario history for immediate OOS research.,40
BATCH_040,P3,P3,LOW,UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_43 does not currently have sufficient scenario history for immediate OOS research.,40
BATCH_040,P3,P3,LOW,UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_43 does not currently have sufficient scenario history for immediate OOS research.,40
BATCH_040,P3,P3,LOW,UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_43 does not currently have sufficient scenario history for immediate OOS research.,40
BATCH_040,P3,P3,LOW,UNEXPLORED_43,TREND_UP,4118ac72c4d880f1,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_43 does not currently have sufficient scenario history for immediate OOS research.,40
BATCH_041,P3,P3,LOW,UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_44 does not currently have sufficient scenario history for immediate OOS research.,41
BATCH_041,P3,P3,LOW,UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_44 does not currently have sufficient scenario history for immediate OOS research.,41
BATCH_041,P3,P3,LOW,UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_44 does not currently have sufficient scenario history for immediate OOS research.,41
BATCH_041,P3,P3,LOW,UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_44 does not currently have sufficient scenario history for immediate OOS research.,41
BATCH_041,P3,P3,LOW,UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_44 does not currently have sufficient scenario history for immediate OOS research.,41
BATCH_041,P3,P3,LOW,UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_44 does not currently have sufficient scenario history for immediate OOS research.,41
BATCH_042,P3,P3,LOW,UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_45 does not currently have sufficient scenario history for immediate OOS research.,42
BATCH_042,P3,P3,LOW,UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_45 does not currently have sufficient scenario history for immediate OOS research.,42
BATCH_042,P3,P3,LOW,UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_45 does not currently have sufficient scenario history for immediate OOS research.,42
BATCH_042,P3,P3,LOW,UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_45 does not currently have sufficient scenario history for immediate OOS research.,42
BATCH_042,P3,P3,LOW,UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_45 does not currently have sufficient scenario history for immediate OOS research.,42
BATCH_042,P3,P3,LOW,UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_45 does not currently have sufficient scenario history for immediate OOS research.,42
BATCH_043,P3,P3,LOW,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_46 does not currently have sufficient scenario history for immediate OOS research.,43
BATCH_043,P3,P3,LOW,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_46 does not currently have sufficient scenario history for immediate OOS research.,43
BATCH_043,P3,P3,LOW,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_46 does not currently have sufficient scenario history for immediate OOS research.,43
BATCH_043,P3,P3,LOW,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_46 does not currently have sufficient scenario history for immediate OOS research.,43
BATCH_043,P3,P3,LOW,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_46 does not currently have sufficient scenario history for immediate OOS research.,43
BATCH_043,P3,P3,LOW,UNEXPLORED_46,CHOPPY,9e7e6af0fb384ff0,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_46 does not currently have sufficient scenario history for immediate OOS research.,43
BATCH_044,P3,P3,LOW,UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_47 does not currently have sufficient scenario history for immediate OOS research.,44
BATCH_044,P3,P3,LOW,UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_47 does not currently have sufficient scenario history for immediate OOS research.,44
BATCH_044,P3,P3,LOW,UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_47 does not currently have sufficient scenario history for immediate OOS research.,44
BATCH_044,P3,P3,LOW,UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_47 does not currently have sufficient scenario history for immediate OOS research.,44
BATCH_044,P3,P3,LOW,UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_47 does not currently have sufficient scenario history for immediate OOS research.,44
BATCH_044,P3,P3,LOW,UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_47 does not currently have sufficient scenario history for immediate OOS research.,44
BATCH_045,P3,P3,LOW,UNEXPLORED_48,LOW_VOL,c80defeab6d188b3,TRACK_B_BASELINE_FAILURE,8,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_48 does not currently have sufficient scenario history for immediate OOS research.,45
BATCH_045,P3,P3,LOW,UNEXPLORED_48,LOW_VOL,c80defeab6d188b3,TRACK_B_CONDITIONAL_SCORE,8,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_48 does not currently have sufficient scenario history for immediate OOS research.,45
BATCH_045,P3,P3,LOW,UNEXPLORED_48,LOW_VOL,c80defeab6d188b3,TRACK_B_FACTOR_AGREEMENT,8,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_48 does not currently have sufficient scenario history for immediate OOS research.,45
BATCH_045,P3,P3,LOW,UNEXPLORED_48,LOW_VOL,c80defeab6d188b3,TRACK_C_FACTOR_INTERACTION,8,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_48 does not currently have sufficient scenario history for immediate OOS research.,45
BATCH_045,P3,P3,LOW,UNEXPLORED_48,LOW_VOL,c80defeab6d188b3,TRACK_C_REGIME_AWARE,8,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_48 does not currently have sufficient scenario history for immediate OOS research.,45
BATCH_045,P3,P3,LOW,UNEXPLORED_48,LOW_VOL,c80defeab6d188b3,TRACK_C_SCENARIO_WEAPON,8,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_48 does not currently have sufficient scenario history for immediate OOS research.,45
BATCH_046,P3,P3,LOW,UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_B_BASELINE_FAILURE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_49 does not currently have sufficient scenario history for immediate OOS research.,46
BATCH_046,P3,P3,LOW,UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_49 does not currently have sufficient scenario history for immediate OOS research.,46
BATCH_046,P3,P3,LOW,UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_49 does not currently have sufficient scenario history for immediate OOS research.,46
BATCH_046,P3,P3,LOW,UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_49 does not currently have sufficient scenario history for immediate OOS research.,46
BATCH_046,P3,P3,LOW,UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_49 does not currently have sufficient scenario history for immediate OOS research.,46
BATCH_046,P3,P3,LOW,UNEXPLORED_49,LOW_VOL,54272f837f9338fd,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_49 does not currently have sufficient scenario history for immediate OOS research.,46
BATCH_047,P3,P3,LOW,UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_5 does not currently have sufficient scenario history for immediate OOS research.,47
BATCH_047,P3,P3,LOW,UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_5 does not currently have sufficient scenario history for immediate OOS research.,47
BATCH_047,P3,P3,LOW,UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_5 does not currently have sufficient scenario history for immediate OOS research.,47
BATCH_047,P3,P3,LOW,UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_5 does not currently have sufficient scenario history for immediate OOS research.,47
BATCH_047,P3,P3,LOW,UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_5 does not currently have sufficient scenario history for immediate OOS research.,47
BATCH_047,P3,P3,LOW,UNEXPLORED_5,FLAT,93124ec8190bd08f,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_5 does not currently have sufficient scenario history for immediate OOS research.,47
BATCH_048,P3,P3,LOW,UNEXPLORED_50,LOW_VOL,541d282d55435420,TRACK_B_BASELINE_FAILURE,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_50 does not currently have sufficient scenario history for immediate OOS research.,48
BATCH_048,P3,P3,LOW,UNEXPLORED_50,LOW_VOL,541d282d55435420,TRACK_B_CONDITIONAL_SCORE,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_50 does not currently have sufficient scenario history for immediate OOS research.,48
BATCH_048,P3,P3,LOW,UNEXPLORED_50,LOW_VOL,541d282d55435420,TRACK_B_FACTOR_AGREEMENT,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_50 does not currently have sufficient scenario history for immediate OOS research.,48
BATCH_048,P3,P3,LOW,UNEXPLORED_50,LOW_VOL,541d282d55435420,TRACK_C_FACTOR_INTERACTION,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_50 does not currently have sufficient scenario history for immediate OOS research.,48
BATCH_048,P3,P3,LOW,UNEXPLORED_50,LOW_VOL,541d282d55435420,TRACK_C_REGIME_AWARE,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_50 does not currently have sufficient scenario history for immediate OOS research.,48
BATCH_048,P3,P3,LOW,UNEXPLORED_50,LOW_VOL,541d282d55435420,TRACK_C_SCENARIO_WEAPON,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_50 does not currently have sufficient scenario history for immediate OOS research.,48
BATCH_049,P3,P3,LOW,UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_6 does not currently have sufficient scenario history for immediate OOS research.,49
BATCH_049,P3,P3,LOW,UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_6 does not currently have sufficient scenario history for immediate OOS research.,49
BATCH_049,P3,P3,LOW,UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_6 does not currently have sufficient scenario history for immediate OOS research.,49
BATCH_049,P3,P3,LOW,UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_6 does not currently have sufficient scenario history for immediate OOS research.,49
BATCH_049,P3,P3,LOW,UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_6 does not currently have sufficient scenario history for immediate OOS research.,49
BATCH_049,P3,P3,LOW,UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_6 does not currently have sufficient scenario history for immediate OOS research.,49
BATCH_050,P3,P3,LOW,UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_7 does not currently have sufficient scenario history for immediate OOS research.,50
BATCH_050,P3,P3,LOW,UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_7 does not currently have sufficient scenario history for immediate OOS research.,50
BATCH_050,P3,P3,LOW,UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_7 does not currently have sufficient scenario history for immediate OOS research.,50
BATCH_050,P3,P3,LOW,UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_7 does not currently have sufficient scenario history for immediate OOS research.,50
BATCH_050,P3,P3,LOW,UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_7 does not currently have sufficient scenario history for immediate OOS research.,50
BATCH_050,P3,P3,LOW,UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_7 does not currently have sufficient scenario history for immediate OOS research.,50
BATCH_051,P3,P3,LOW,UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_8 does not currently have sufficient scenario history for immediate OOS research.,51
BATCH_051,P3,P3,LOW,UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_8 does not currently have sufficient scenario history for immediate OOS research.,51
BATCH_051,P3,P3,LOW,UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_8 does not currently have sufficient scenario history for immediate OOS research.,51
BATCH_051,P3,P3,LOW,UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_8 does not currently have sufficient scenario history for immediate OOS research.,51
